Year,Entidad federativa,GeoCode,Value
2016,"Jalisco",14,69.14805
2015,"Jalisco",14,71.49251
2014,"Jalisco",14,73.49714
2013,"Jalisco",14,74.81026
2012,"Jalisco",14,75.85318
2011,"Jalisco",14,76.66206
2010,"Jalisco",14,77.09568
2018,"México",15,63.76302
2017,"México",15,64.41824
2016,"México",15,65.19345
2015,"México",15,65.93636
2014,"México",15,68.09682
2013,"México",15,69.59348
2012,"México",15,70.82558
2011,"México",15,71.85279
2010,"México",15,72.54881
2018,"Michoacán de Ocampo",16,79.25574
2017,"Michoacán de Ocampo",16,80.06771
2016,"Michoacán de Ocampo",16,81.68736
2015,"Michoacán de Ocampo",16,82.88383
2014,"Michoacán de Ocampo",16,83.03613
2013,"Michoacán de Ocampo",16,82.44306
2012,"Michoacán de Ocampo",16,81.62105
2011,"Michoacán de Ocampo",16,80.61716
2010,"Michoacán de Ocampo",16,79.3226
2018,"Morelos",17,71.30758
2017,"Morelos",17,71.93223
2016,"Morelos",17,72.91374
2015,"Morelos",17,73.21539
2014,"Morelos",17,72.9837
2013,"Morelos",17,72.08536
2012,"Morelos",17,70.98891
2011,"Morelos",17,69.76178
2010,"Morelos",17,68.2856
2018,"Nayarit",18,82.30075
2017,"Nayarit",18,84.19584
2016,"Nayarit",18,85.42294
2015,"Nayarit",18,87.73465
2014,"Nayarit",18,91.56755
2013,"Nayarit",18,94.49496
2012,"Nayarit",18,97.06525
2011,"Nayarit",18,99.3496
2010,"Nayarit",18,101.14751
2018,"Nuevo León",19,64.12933
2017,"Nuevo León",19,64.99085
2016,"Nuevo León",19,65.89113
2015,"Nuevo León",19,66.50532
2014,"Nuevo León",19,69.81108
2013,"Nuevo León",19,72.42726
2012,"Nuevo León",19,74.74488
2011,"Nuevo León",19,76.79975
2010,"Nuevo León",19,78.4339
2018,"Oaxaca",20,71.57608
2017,"Oaxaca",20,72.51643
2016,"Oaxaca",20,73.62088
2015,"Oaxaca",20,75.06078
2014,"Oaxaca",20,74.15807
2013,"Oaxaca",20,72.58454
2012,"Oaxaca",20,70.82584
2011,"Oaxaca",20,68.93688
2010,"Oaxaca",20,66.8165
2018,"Puebla",21,79.10762
2017,"Puebla",21,80.45659
2016,"Puebla",21,81.78385
2015,"Puebla",21,83.41533
2014,"Puebla",21,83.3325
2013,"Puebla",21,82.48393
2012,"Puebla",21,81.39218
2011,"Puebla",21,80.13754
2010,"Puebla",21,78.60361
2018,"Querétaro",22,61.50105
2017,"Querétaro",22,62.45475
2016,"Querétaro",22,63.65051
2015,"Querétaro",22,64.66205
2014,"Querétaro",22,64.28759
2013,"Querétaro",22,63.3477
2012,"Querétaro",22,62.2143
2011,"Querétaro",22,60.95853
2010,"Querétaro",22,59.4608
2018,"Quintana Roo",23,67.64321
2017,"Quintana Roo",23,69.05767
2016,"Quintana Roo",23,70.39073
2015,"Quintana Roo",23,71.5004
2014,"Quintana Roo",23,73.18209
2013,"Quintana Roo",23,74.14124
2012,"Quintana Roo",23,74.83105
2011,"Quintana Roo",23,75.34559
2010,"Quintana Roo",23,75.51008
2018,"San Luis Potosí",24,68.14168
2017,"San Luis Potosí",24,68.79002
2016,"San Luis Potosí",24,69.23835
2015,"San Luis Potosí",24,70.24221
2014,"San Luis Potosí",24,72.528
2013,"San Luis Potosí",24,74.11929
2012,"San Luis Potosí",24,75.43978
2011,"San Luis Potosí",24,76.52679
2010,"San Luis Potosí",24,77.26389
2018,"Sinaloa",25,70.66525
2017,"Sinaloa",25,72.56984
2016,"Sinaloa",25,74.86374
2015,"Sinaloa",25,78.05492
2014,"Sinaloa",25,79.52835
2013,"Sinaloa",25,80.25976
2012,"Sinaloa",25,80.71906
2011,"Sinaloa",25,80.94864
2010,"Sinaloa",25,80.84341
2018,"Sonora",26,64.97041
2017,"Sonora",26,67.14258
2016,"Sonora",26,69.16397
2015,"Sonora",26,72.29038
2014,"Sonora",26,74.32252
2013,"Sonora",26,75.63736
2012,"Sonora",26,76.66629
2011,"Sonora",26,77.45714
2010,"Sonora",26,77.91343
2018,"Tabasco",27,76.74933
2017,"Tabasco",27,77.35952
2016,"Tabasco",27,78.98957
2015,"Tabasco",27,79.81745
2014,"Tabasco",27,79.60154
2013,"Tabasco",27,78.65269
2012,"Tabasco",27,77.49384
2011,"Tabasco",27,76.17208
2010,"Tabasco",27,74.5918
2018,"Tamaulipas",28,69.8968
2017,"Tamaulipas",28,70.5323
2016,"Tamaulipas",28,71.5914
2015,"Tamaulipas",28,72.45278
2014,"Tamaulipas",28,74.3821
2013,"Tamaulipas",28,75.60472
2012,"Tamaulipas",28,76.557
2011,"Tamaulipas",28,77.29392
2010,"Tamaulipas",28,77.68637
2018,"Tlaxcala",29,74.40207
2017,"Tlaxcala",29,76.18451
2016,"Tlaxcala",29,78.18617
2015,"Tlaxcala",29,80.41524
2014,"Tlaxcala",29,78.8818
2013,"Tlaxcala",29,76.61929
2012,"Tlaxcala",29,74.16516
2011,"Tlaxcala",29,71.61603
2010,"Tlaxcala",29,68.86217
2018,"Veracruz de Ignacio de la Llave",30,75.55849
2017,"Veracruz de Ignacio de la Llave",30,76.47282
2016,"Veracruz de Ignacio de la Llave",30,77.78128
2015,"Veracruz de Ignacio de la Llave",30,78.85612
2014,"Veracruz de Ignacio de la Llave",30,79.99085
2013,"Veracruz de Ignacio de la Llave",30,80.37832
2012,"Veracruz de Ignacio de la Llave",30,80.50846
2011,"Veracruz de Ignacio de la Llave",30,80.44723
2010,"Veracruz de Ignacio de la Llave",30,80.0744
2018,"Yucatán",31,63.46687
2017,"Yucatán",31,64.36189
2016,"Yucatán",31,65.57137
2015,"Yucatán",31,66.64577
2014,"Yucatán",31,66.29314
2013,"Yucatán",31,65.29878
2012,"Yucatán",31,64.13277
2011,"Yucatán",31,62.8209
2010,"Yucatán",31,61.31488
2018,"Zacatecas",32,74.04963
2017,"Zacatecas",32,74.93771
2016,"Zacatecas",32,75.93301
2015,"Zacatecas",32,77.10114
2014,"Zacatecas",32,78.03224
2013,"Zacatecas",32,78.21509
2012,"Zacatecas",32,78.17927
2011,"Zacatecas",32,77.93009
2010,"Zacatecas",32,77.35414
