Year,Entidad federativa,"Educación Básica","Educación Media",GeoCode,Value
2021/2022,"Morelos",,"Media superior",17,84.63855421686752
2020/2021,"Morelos",,"Media superior",17,83.3827893175074
2019/2020,"Morelos",,"Media superior",17,83.86167146974057
2018/2019,"Morelos",,"Media superior",17,82.82548476454289
2021/2022,"Nayarit",,"Media superior",18,81.08974358974362
2020/2021,"Nayarit",,"Media superior",18,80.12618296529969
2019/2020,"Nayarit",,"Media superior",18,79.7546012269939
2018/2019,"Nayarit",,"Media superior",18,77.1604938271605
2021/2022,"Nuevo León",,"Media superior",19,70.12089810017268
2020/2021,"Nuevo León",,"Media superior",19,68.8442211055276
2019/2020,"Nuevo León",,"Media superior",19,86.5671641791045
2018/2019,"Nuevo León",,"Media superior",19,84.86312399355879
2021/2022,"Oaxaca",,"Media superior",20,92.77708592777093
2020/2021,"Oaxaca",,"Media superior",20,93.8826466916355
2019/2020,"Oaxaca",,"Media superior",20,80.90452261306527
2018/2019,"Oaxaca",,"Media superior",20,79.06683480453968
2021/2022,"Puebla",,"Media superior",21,92.1978021978022
2020/2021,"Puebla",,"Media superior",21,91.5748898678414
2019/2020,"Puebla",,"Media superior",21,86.18241398143093
2018/2019,"Puebla",,"Media superior",21,85.3685368536854
2021/2022,"Querétaro",,"Media superior",22,83.38658146964863
2020/2021,"Querétaro",,"Media superior",22,82.1428571428571
2019/2020,"Querétaro",,"Media superior",22,83.22147651006709
2018/2019,"Querétaro",,"Media superior",22,81.5699658703072
2021/2022,"Quintana Roo",,"Media superior",23,82.92682926829272
2020/2021,"Quintana Roo",,"Media superior",23,84.58781362007173
2019/2020,"Quintana Roo",,"Media superior",23,86.75958188153307
2018/2019,"Quintana Roo",,"Media superior",23,86.231884057971
2021/2022,"San Luis Potosí",,"Media superior",24,92.89940828402368
2020/2021,"San Luis Potosí",,"Media superior",24,91.8811881188119
2019/2020,"San Luis Potosí",,"Media superior",24,85.20710059171599
2018/2019,"San Luis Potosí",,"Media superior",24,85.26522593320239
2021/2022,"Sinaloa",,"Media superior",25,76.7317939609236
2020/2021,"Sinaloa",,"Media superior",25,75.4010695187166
2019/2020,"Sinaloa",,"Media superior",25,86.02150537634408
2018/2019,"Sinaloa",,"Media superior",25,85.6127886323268
2021/2022,"Sonora",,"Media superior",26,76.31578947368419
2020/2021,"Sonora",,"Media superior",26,77.445652173913
2019/2020,"Sonora",,"Media superior",26,90.40000000000002
2018/2019,"Sonora",,"Media superior",26,91.2087912087912
2021/2022,"Tabasco",,"Media superior",27,86.9918699186992
2020/2021,"Tabasco",,"Media superior",27,85.9838274932615
2019/2020,"Tabasco",,"Media superior",27,84.74114441416893
2018/2019,"Tabasco",,"Media superior",27,83.695652173913
2021/2022,"Tamaulipas",,"Media superior",28,80.59405940594061
2020/2021,"Tamaulipas",,"Media superior",28,79.009900990099
2019/2020,"Tamaulipas",,"Media superior",28,84.50413223140501
2018/2019,"Tamaulipas",,"Media superior",28,83.12236286919827
2021/2022,"Tlaxcala",,"Media superior",29,83.41463414634151
2020/2021,"Tlaxcala",,"Media superior",29,83.743842364532
2019/2020,"Tlaxcala",,"Media superior",29,91.7073170731707
2018/2019,"Tlaxcala",,"Media superior",29,91.8269230769231
2021/2022,"Veracruz de Ignacio de la Llave",,"Media superior",30,94.05346426623016
2020/2021,"Veracruz de Ignacio de la Llave",,"Media superior",30,93.9837398373984
2019/2020,"Veracruz de Ignacio de la Llave",,"Media superior",30,82.5945945945946
2018/2019,"Veracruz de Ignacio de la Llave",,"Media superior",30,81.4004376367615
2021/2022,"Yucatán",,"Media superior",31,92.27373068432668
2020/2021,"Yucatán",,"Media superior",31,91.37168141592922
2019/2020,"Yucatán",,"Media superior",31,79.29515418502203
2018/2019,"Yucatán",,"Media superior",31,79.4701986754967
2021/2022,"Zacatecas",,"Media superior",32,93.0232558139535
2020/2021,"Zacatecas",,"Media superior",32,93.39933993399337
2019/2020,"Zacatecas",,"Media superior",32,80.66666666666671
2018/2019,"Zacatecas",,"Media superior",32,79.39189189189189
